Student_id,Name,Physics_marks,Chemistry_marks,Math_marks,Aptitude_test,Total_percentage,Reservation_category
2301870,harshdeep,15,72,87,26,50,General
2301871,harshi,50,57,86,95,72,EWS
2301872,harshit,25,29,84,95,58.25,SC
2301873,harshita,45,29,89,39,50.5,SC
2301874,harshmeet,26,61,94,82,65.75,ST
2301875,harun,45,27,90,60,55.5,SC
2301876,harvans,76,100,85,98,89.75,General
2301877,harvansh,46,99,80,56,70.25,ST
2301878,harvinder,37,44,95,55,57.75,SC
2301879,harvindra,87,84,90,27,72,EWS
2301880,harwindra,18,79,92,65,63.5,EWS
2301881,hasan,38,85,99,65,71.75,ST
2301882,hasbul,21,96,81,59,64.25,General
2301883,haseem,72,33,84,21,52.5,General
2301884,haseen,57,51,92,28,57,SC
2301885,haseena,68,64,97,51,70,EWS
2301886,hashim,68,37,96,29,57.5,EWS
2301887,hashrat,99,78,80,28,71.25,ST
2301888,hasibul,83,15,80,36,53.5,ST
2301889,hasibullah,38,64,84,62,62,General
2301890,hasim,30,81,82,60,63.25,SC
2301891,hasina,98,70,82,36,71.5,General
2301892,hasir,83,73,97,94,86.75,General
2301893,hasmita,86,78,87,43,73.5,SC
2301894,hawa,62,92,97,76,81.75,SC
2301895,hayatul,39,59,85,49,58,ST
2301896,hazara,25,83,95,82,71.25,General
2301897,hazari,95,44,87,31,64.25,ST
2301898,hazi,83,18,81,88,67.5,EWS
2301899,hazira,35,28,84,65,53,EWS
2301900,hazra,16,49,99,92,64,EWS
2301901,hazrat,16,21,92,100,57.25,General
2301902,hazu,84,63,88,39,68.5,ST
2301903,heeera,33,90,87,37,61.75,EWS
2301904,heena,35,68,83,80,66.5,SC
2301905,heera,33,77,97,19,56.5,General
2301906,heeralal,93,25,98,81,74.25,General
2301907,hem,54,71,91,59,68.75,SC
2301908,hema,98,75,90,74,84.25,General
2301909,hemani,76,20,96,32,56,SC
2301910,hemanshu,82,98,100,33,78.25,General
2301911,hemant,29,88,91,85,73.25,SC
2301912,hemanti,75,98,93,42,77,General
2301913,hemavanti,87,34,83,74,69.5,ST
2301914,hemlat,60,32,92,37,55.25,ST
2301915,hemlata,47,22,90,23,45.5,SC
2301916,hemleta,30,68,83,95,69,EWS
2301917,hemraj,26,94,88,88,74,ST
2301918,hemuna,21,77,85,54,59.25,SC
2301919,hena,96,66,93,28,70.75,ST
2301920,henkhochon,52,23,99,80,63.5,SC
2301921,hera,23,75,80,63,60.25,SC
2301922,hetal,33,29,97,51,52.5,EWS
2301923,hifjul,43,76,84,79,70.5,General
2301924,himal,54,39,90,82,66.25,ST
2301925,himani,15,19,81,81,49,General
2301926,himanshee,64,94,100,90,87,SC
2301927,himanshi,29,31,91,25,44,EWS
2301928,himanshu,51,70,87,68,69,SC
2301929,himansi,66,43,98,29,59,EWS
2301930,himansu,44,27,81,29,45.25,ST
2301931,himashu,40,38,83,15,44,General
2301932,himmat,75,35,92,93,73.75,SC
2301933,hina,26,44,82,20,43,SC
2301934,hini,80,96,99,53,82,EWS
2301935,hira,95,82,99,49,81.25,EWS
2301936,hiralal,83,75,80,38,69,ST
2301937,hiramani,29,89,99,58,68.75,EWS
2301938,hiri,66,72,82,18,59.5,ST
2301939,hisamuddin,85,87,84,84,85,SC
2301940,hisham,100,21,93,42,64,General
2301941,hiten,31,51,94,44,55,EWS
2301942,hitender,45,83,90,74,73,SC
2301943,hitesh,79,100,94,55,82,General
2301944,hitlar,22,18,84,82,51.5,EWS
2301945,hom,99,16,97,28,60,General
2301946,homa,17,83,81,86,66.75,General
2301947,honey,43,35,94,38,52.5,ST
2301948,hongsi,46,25,81,44,49,General
2301949,hoor,58,19,90,67,58.5,EWS
2301950,horam,65,83,91,22,65.25,ST
2301951,hosiyarilal,43,91,99,84,79.25,ST
2301952,hoti,34,96,89,97,79,EWS
2301953,hrithik,39,41,91,91,65.5,EWS
2301954,hritik,31,18,88,43,45,ST
2301955,hudi,28,22,100,54,51,General
2301956,hukam,56,43,98,84,70.25,General
2301957,hukamchand,29,69,88,72,64.5,ST
2301958,hukma,66,52,93,58,67.25,SC
2301959,hukum,26,75,94,54,62.25,ST
2301960,huma,47,79,94,76,74,SC
2301961,humera,91,66,88,98,85.75,EWS
2301962,hurji,48,63,92,85,72,General
2301963,husain,46,60,88,61,63.75,General
2301964,husainpreet,33,35,91,44,50.75,EWS
2301965,husana,81,78,95,33,71.75,EWS
2301966,huseni,90,31,86,31,59.5,ST
2301967,husina,72,41,81,60,63.5,EWS
2301968,husiya,57,95,88,33,68.25,ST
2301969,husnara,40,42,100,21,50.75,SC
2301970,husno,50,64,95,61,67.5,SC
2301971,hyatun,51,39,90,59,59.75,SC
2301972,iarfan,33,46,95,23,49.25,EWS
2301973,ibarhim,62,81,86,39,67,EWS
2301974,ibraham,42,33,82,22,44.75,General
2301975,ibraheem,47,72,84,82,71.25,EWS
2301976,ibrahim,95,56,83,16,62.5,ST
2301977,idrish,20,64,85,94,65.75,General
2301978,iema,42,84,80,43,62.25,SC
2301979,iesha,84,40,98,88,77.5,SC
2301980,ifteshyam,77,16,94,63,62.5,General
2301981,ijhar,43,74,87,44,62,ST
2301982,ikara,30,61,100,49,60,ST
2301983,ikbal,59,18,83,96,64,EWS
2301984,iklakh,43,54,83,26,51.5,SC
2301985,ikramuddin,86,17,87,59,62.25,ST
2301986,ikramudeen,31,19,86,38,43.5,EWS
2301987,ikrar,56,75,98,34,65.75,SC
2301988,ilayat,27,51,85,21,46,General
2301989,ilema,99,32,88,58,69.25,General
2301990,ilesh,71,50,91,79,72.75,ST
2301991,ilma,80,29,99,21,57.25,General
2301992,ilyas,48,41,96,61,61.5,SC
2301993,imam,96,52,95,61,76,General
2301994,imaman,69,79,85,21,63.5,SC
2301995,imamuddin,19,76,85,20,50,ST
2301996,imamudeen,24,55,98,68,61.25,EWS
2301997,imran,46,32,97,37,53,EWS
2301998,imrana,77,33,96,87,73.25,EWS
2301999,imsaan,64,80,92,88,81,EWS
2302000,imtiaz,84,86,89,21,70,ST
2302001,imtiyaz,60,64,94,51,67.25,SC
2302002,imtyaz,66,46,94,36,60.5,ST
2302003,inayat,31,46,91,50,54.5,General
2302004,incee,31,17,90,49,46.75,General
2302005,inda,27,31,99,53,52.5,General
2302006,indal,87,88,91,20,71.5,ST
2302007,indara,94,73,85,46,74.5,EWS
2302008,inder,92,56,97,70,78.75,General
2302009,inderjeet,63,71,83,24,60.25,General
2302010,inderjit,100,28,89,55,68,SC
2302011,indernath,93,59,96,25,68.25,ST
2302012,inderpaal,92,68,83,54,74.25,ST
2302013,inderpal,99,67,91,71,82,General
2302014,indervesh,30,56,97,96,69.75,General
2302015,indira,95,70,92,45,75.5,ST
2302016,indra,46,16,91,54,51.75,EWS
2302017,indraj,80,91,87,41,74.75,EWS
2302018,indresh,38,19,90,42,47.25,ST
2302019,indrvati,33,75,95,29,58,General
2302020,indta,96,68,89,63,79,EWS
2302021,indu,30,52,83,83,62,EWS
2302022,injmam,79,38,95,48,65,General
2302023,injum,69,45,83,29,56.5,ST
2302024,inkoo,20,51,97,34,50.5,EWS
2302025,insaf,35,89,85,95,76,General
2302026,iqarar,22,98,91,37,62,SC
2302027,iqbal,91,24,97,15,56.75,ST
2302028,iqra,49,61,96,67,68.25,EWS
2302029,iqram,95,81,92,81,87.25,EWS
2302030,iqrar,69,72,98,35,68.5,SC
2302031,iqubal,51,78,95,81,76.25,General
2302032,iram,96,37,85,34,63,ST
2302033,irfa,46,94,95,58,73.25,General
2302034,irfan,30,38,82,31,45.25,EWS
2302035,irphan,64,18,96,87,66.25,General
2302036,irsad,92,98,99,81,92.5,EWS
2302037,irshad,93,26,98,97,78.5,ST
2302038,irtu,54,100,98,63,78.75,ST
2302039,ish,25,78,100,59,65.5,EWS
2302040,isha,25,63,82,21,47.75,EWS
2302041,ishan,96,88,96,66,86.5,General
2302042,ishant,99,39,81,82,75.25,General
2302043,isharar,31,89,82,99,75.25,ST
2302044,ishatkar,69,86,96,78,82.25,SC
2302045,ishawar,34,72,81,34,55.25,General
2302046,ishika,77,72,93,28,67.5,EWS
2302047,ishita,19,95,91,97,75.5,ST
2302048,ishmita,87,22,91,100,75,ST
2302049,ishrana,15,56,91,98,65,SC
2302050,ishrat,79,33,91,95,74.5,General
2302051,ishtkar,69,99,83,99,87.5,ST
2302052,ishu,92,18,82,95,71.75,EWS
2302053,ishwar,90,98,91,100,94.75,SC
2302054,ishwari,57,75,88,96,79,SC
2302055,ishwer,81,57,86,99,80.75,EWS
2302056,isika,75,31,92,96,73.5,EWS
2302057,islam,36,52,90,100,69.5,ST
2302058,islamuddin,55,78,92,97,80.5,ST
2302059,islamudin,85,70,89,100,86,General
2302060,ismaliye,19,37,91,99,61.5,SC
2302061,isnesh,96,97,24,96,78.25,EWS
2302062,israil,30,31,24,100,46.25,EWS
2302063,israr,55,79,83,96,78.25,SC
2302064,isthar,41,28,51,99,54.75,General
2302065,istikar,71,89,75,95,82.5,ST
2302066,istkhar,60,69,86,97,78,EWS
2302067,istyak,56,36,76,98,66.5,General
2302068,istyara,85,72,22,97,69,EWS
2302069,iswar,75,92,39,100,76.5,ST
2302070,iswer,87,81,31,99,74.5,ST
2302071,itwari,28,33,86,96,60.75,ST
2302072,jaanki,34,36,15,98,45.75,ST
2302073,jaanu,80,77,48,96,75.25,ST
2302074,jabbar,25,19,71,99,53.5,ST
2302075,jabir,18,59,91,99,66.75,ST
2302076,jacky,65,20,74,100,64.75,ST
2302077,jacob,70,47,16,100,58.25,ST
2302078,jadu,56,74,86,99,78.75,SC
2302079,jafar,81,84,20,98,70.75,ST
2302080,jaffar,86,88,58,96,82,General
2302081,jafrin,58,52,33,100,60.75,General
2302082,jafruddin,66,65,83,95,77.25,ST
2302083,jag,29,81,41,97,62,EWS
2302084,jaga,75,18,46,95,58.5,General
2302085,jagan,43,49,56,99,61.75,EWS
2302086,jagat,22,85,43,100,62.5,EWS
2302087,jagbir,47,38,99,95,69.75,EWS
2302088,jagdamba,71,20,31,99,55.25,EWS
2302089,jagdambika,41,46,39,98,56,ST
2302090,jagdeep,85,41,34,97,64.25,EWS
2302091,jagdeesh,86,25,99,100,77.5,ST
2302092,jagdesh,45,16,93,95,62.25,EWS
2302093,jagdiesh,32,15,41,100,47,EWS
2302094,jagdish,65,56,67,95,70.75,EWS
2302095,jagir,89,98,57,96,85,SC
2302096,jagjeet,28,54,99,99,70,EWS
2302097,jagjiwan,34,70,67,95,66.5,General
2302098,jagmal,72,51,62,95,70,ST
2302099,jagmohan,71,37,78,95,70.25,SC
2302100,jagnath,91,24,57,95,66.75,SC
2302101,jagpati,56,76,27,98,64.25,SC
2302102,jagrti,36,29,26,97,47,EWS
2302103,jagtar,97,89,32,100,79.5,ST
2302104,jagviri,78,73,17,98,66.5,ST
2302105,jahagir,19,45,39,96,49.75,SC
2302106,jahani,53,55,77,98,70.75,SC
2302107,jahgeer,93,69,68,100,82.5,General
2302108,jahid,25,25,76,98,56,ST
2302109,jahir,90,23,38,98,62.25,SC
2302110,jahirul,53,32,34,95,53.5,General
2302111,jahoor,70,28,56,95,62.25,EWS
2302112,jai,81,83,71,96,82.75,General
2302113,jaibhagwan,52,68,20,95,58.75,SC
2302114,jaibir,95,91,61,100,86.75,General
2302115,jaichand,84,30,21,96,57.75,ST
2302116,jaideep,93,81,19,98,72.75,SC
2302117,jaidev,47,37,38,96,54.5,EWS
2302118,jaidul,98,100,98,99,98.75,EWS
2302119,jaiguna,67,17,68,100,63,EWS
2302120,jaijairam,15,51,24,97,46.75,ST
2302121,jaimala,70,87,99,98,88.5,ST
2302122,jaimata,30,77,46,99,63,General
2302123,jaimati,36,32,84,100,63,EWS
2302124,jainab,54,90,51,96,72.75,ST
2302125,jainaf,39,52,93,100,71,EWS
2302126,jainub,58,43,49,97,61.75,General
2302127,jaipal,28,32,24,100,46,General
2302128,jaiparkash,15,57,49,97,54.5,ST
2302129,jaiprakash,48,22,22,95,46.75,EWS
2302130,jaiprkesh,46,53,18,100,54.25,ST
2302131,jairam,71,79,17,99,66.5,EWS
2302132,jaishmin,54,89,100,99,85.5,ST
2302133,jaisigh,65,88,17,97,66.75,EWS
2302134,jaismeen,70,55,63,96,71,SC
2302135,jaitun,35,17,97,98,61.75,SC
2302136,jaivanti,51,40,62,95,62,SC
2302137,jaiveer,18,26,83,99,56.5,EWS
2302138,jaivind,91,67,32,97,71.75,SC
2302139,jaiwanti,17,70,63,98,62,EWS
2302140,jakh,25,24,61,100,52.5,ST
2302141,jakir,22,53,58,99,58,ST
2302142,jakra,17,87,63,98,66.25,General
2302143,jalaluddin,39,72,55,97,65.75,SC
2302144,jalil,96,84,63,98,85.25,ST
2302145,jalmi,85,36,62,95,69.5,EWS
2302146,jalsingh,94,21,64,95,68.5,ST
2302147,jalwad,19,88,91,97,73.75,ST
2302148,jamaal,95,69,97,100,90.25,ST
2302149,jamad,88,36,27,95,61.5,ST
2302150,jamadar,92,22,72,98,71,EWS
2302151,jamal,22,73,92,96,70.75,EWS
2302152,jamee,22,78,50,100,62.5,EWS
2302153,jameela,15,87,51,95,62,EWS
2302154,jameer,50,64,87,99,75,ST
2302155,jamil,80,61,90,98,82.25,ST
2302156,jamila,72,55,28,95,62.5,ST
2302157,jamir,47,45,78,95,66.25,General
2302158,jamna,47,18,64,100,57.25,ST
2302159,jamnaa,100,88,88,100,94,SC
2302160,jamrujaha,35,24,15,95,42.25,EWS
2302161,jamshed,43,87,53,98,70.25,General
2302162,jamuna,23,16,60,100,49.75,EWS
2302163,janak,42,20,33,98,48.25,General
2302164,janaki,77,91,69,96,83.25,General
2302165,janam,47,24,82,98,62.75,General
2302166,janardam,59,28,26,98,52.75,General
2302167,janesh,77,27,80,100,71,SC
2302168,janeshwar,61,37,22,99,54.75,ST
2302169,jang,91,39,90,100,80,ST
2302170,jani,38,41,87,100,66.5,EWS
2302171,janid,92,33,39,95,64.75,SC
2302172,janki,79,91,65,100,83.75,SC
2302173,jankidas,80,72,94,96,85.5,ST
2302174,jankraj,84,100,57,97,84.5,General
2302175,janmesh,29,50,57,96,58,EWS
2302176,jannat,94,22,70,96,70.5,SC
2302177,janta,83,97,50,97,81.75,SC
2302178,jantarpal,86,61,34,100,70.25,SC
2302179,januka,63,98,19,95,68.75,EWS
2302180,janvi,94,69,41,96,75,EWS
2302181,janwi,94,80,79,98,87.75,SC
2302182,japneet,19,30,40,95,46,ST
2302183,jaquir,97,66,40,96,74.75,General
2302184,jareena,89,51,25,96,65.25,General
2302185,jarif,21,38,67,99,56.25,SC
2302186,jarim,21,99,48,100,67,EWS
2302187,jarina,66,95,24,100,71.25,SC
2302188,jarnail,53,54,51,96,63.5,General
2302189,jasbir,81,64,59,99,75.75,SC
2302190,jashgul,21,86,99,97,75.75,EWS
2302191,jashinal,81,66,32,97,69,ST
2302192,jasim,58,87,47,99,72.75,General
2302193,jasina,96,27,97,100,80,ST
2302194,jasiram,25,48,37,95,51.25,General
2302195,jaskaran,28,55,45,99,56.75,General
2302196,jaskirat,28,97,41,97,65.75,General
2302197,jasleen,35,86,58,95,68.5,General
2302198,jaslin,38,71,68,98,68.75,EWS
2302199,jasmeet,32,98,87,98,78.75,ST
2302200,jasmen,37,33,39,96,51.25,General
2302201,jasmina,82,54,71,100,76.75,SC
2302202,jasoda,83,78,97,96,88.5,EWS
2302203,jaspal,73,93,29,100,73.75,General
2302204,jaspreet,90,54,33,97,68.5,EWS
2302205,jassi,15,53,46,98,53,EWS
2302206,jasvant,54,32,50,95,57.75,EWS
2302207,jasveen,77,43,86,95,75.25,EWS
2302208,jasveer,54,66,35,99,63.5,SC
2302209,jasvinder,60,28,25,96,52.25,SC
2302210,jasvindir,47,29,62,98,59,SC
2302211,jasvir,80,66,70,100,79,EWS
2302212,jaswant,49,82,69,99,74.75,General
2302213,jaswinder,22,16,54,97,47.25,EWS
2302214,jat,50,25,66,98,59.75,ST
2302215,jatan,87,35,58,99,69.75,EWS
2302216,jatin,76,37,78,97,72,EWS
2302217,jatinder,53,57,73,100,70.75,General
2302218,jauli,61,87,62,95,76.25,EWS
2302219,javade,40,70,48,97,63.75,SC
2302220,javal,23,43,93,98,64.25,General
2302221,javed,34,50,94,97,68.75,ST
2302222,javid,15,68,56,96,58.75,General
2302223,javitri,98,90,17,96,75.25,ST
2302224,javuneesha,45,99,44,99,71.75,EWS
2302225,jawahar,17,30,46,95,47,SC
2302226,jawed,86,88,69,96,84.75,EWS
2302227,jawhar,27,58,28,97,52.5,General
2302228,jay,75,58,76,100,77.25,General
2302229,jaya,19,30,27,99,43.75,General
2302230,jayada,34,40,53,96,55.75,SC
2302231,jayantadass,99,98,65,96,89.5,SC
2302232,jayanti,74,46,86,98,76,ST
2302233,jayda,30,68,15,97,52.5,General
2302234,jaydurga,45,29,80,97,62.75,General
2302235,jayesh,26,52,19,99,49,SC
2302236,jaykumar,27,56,65,97,61.25,SC
2302237,jaynarayan,41,92,27,98,64.5,EWS
2302238,jayoti,23,64,27,100,53.5,SC
2302239,jayotli,72,86,23,95,69,SC
2302240,jayshing,24,90,71,100,71.25,General
2302241,jayuti,79,16,48,98,60.25,SC
2302242,jeba,24,92,56,99,67.75,General
2302243,jebi,39,17,65,97,54.5,EWS
2302244,jedu,34,90,26,96,61.5,SC
2302245,jeenat,47,42,43,97,57.25,EWS
2302246,jeeren,96,45,69,99,77.25,EWS
2302247,jeesan,36,87,83,100,76.5,SC
2302248,jeeshan,81,83,36,95,73.75,SC
2302249,jeet,33,60,44,97,58.5,EWS
2302250,jeete,15,79,75,96,66.25,EWS
2302251,jeeth,56,63,51,98,67,SC
2302252,jeetram,33,36,50,95,53.5,SC
2302253,jeetu,20,87,100,97,76,General
2302254,jeevan,34,18,77,100,57.25,EWS
2302255,jeevanlata,46,77,29,95,61.75,ST
2302256,jeeya,21,46,75,97,59.75,SC
2302257,jenab,60,28,33,96,54.25,General
2302258,jenifer,27,35,35,98,48.75,EWS
2302259,jenny,34,18,51,96,49.75,General
2302260,jesmin,67,30,90,95,70.5,EWS
2302261,jeta,38,78,62,98,69,SC
2302262,jetender,54,95,44,99,73,EWS
2302263,jewa,100,78,61,99,84.5,SC
2302264,jgdish,97,80,96,100,93.25,General
2302265,jhaban,92,21,50,95,64.5,ST
2302266,jhagdoo,35,22,68,97,55.5,EWS
2302267,jhagdu,31,98,22,98,62.25,ST
2302268,jhakar,28,63,60,95,61.5,EWS
2302269,jhalla,98,30,74,96,74.5,ST
2302270,jhanjhariya,68,59,100,100,81.75,SC
2302271,jhansi,88,53,39,97,69.25,EWS
2302272,jharna,99,15,87,96,74.25,General
2302273,jhawar,39,22,46,98,51.25,EWS
2302274,jhingi,73,41,15,100,57.25,ST
2302275,jhora,37,38,57,100,58,General
2302276,jhoti,69,79,84,95,81.75,ST
2302277,jhuhi,72,33,67,97,67.25,General
2302278,jhuma,52,52,54,98,64,General
2302279,jhumki,95,57,35,96,70.75,General
2302280,jhunna,81,63,85,97,81.5,General
2302281,jhunnu,34,46,97,100,69.25,General
2302282,jibanti,89,71,17,99,69,ST
2302283,jigar,21,47,95,98,65.25,ST
2302284,jile,98,89,70,95,88,SC
2302285,jimi,52,99,45,98,73.5,General
2302286,jimmi,17,81,63,97,64.5,General
2302287,jina,15,26,19,96,39,SC
2302288,jinat,70,24,84,95,68.25,ST
2302289,jincy,41,20,91,97,62.25,ST
2302290,jioty,52,83,37,100,68,EWS
2302291,jisaan,82,86,99,99,91.5,EWS
2302292,jisan,74,95,65,98,83,EWS
2302293,jishan,85,86,29,98,74.5,SC
2302294,jishant,36,49,72,98,63.75,General
2302295,jism,89,77,49,99,78.5,ST
2302296,jisu,30,42,15,95,45.5,SC
2302297,jit,38,48,51,95,58,EWS
2302298,jitan,15,60,87,99,65.25,ST
2302299,jitander,54,49,94,96,73.25,SC
2302300,jite,96,72,88,98,88.5,EWS
2302301,jitender,49,66,39,98,63,ST
2302302,jitendera,60,18,55,96,57.25,ST
2302303,jitendr,72,26,56,98,63,General
2302304,jitendra,34,41,83,98,64,ST
2302305,jitesh,22,19,67,99,51.75,General
2302306,jitin,21,23,96,100,60,SC
2302307,jittender,99,30,38,99,66.5,SC
2302308,jitu,99,79,39,96,78.25,SC
2302309,jiwan,91,95,71,98,88.75,ST
2302310,jiya,19,88,29,97,58.25,General
2302311,jiyaul,56,41,100,97,73.5,SC
2302312,job,77,35,54,98,66,EWS
2302313,jockyipai,47,87,79,95,77,General
2302314,jodhi,64,17,37,99,54.25,ST
2302315,joga,20,62,24,98,51,EWS
2302316,jogender,49,59,61,99,67,General
2302317,joginder,64,71,81,100,79,SC
2302318,joholal,49,74,56,98,69.25,ST
2302319,joity,24,19,91,96,57.5,EWS
2302320,jomiya,55,22,62,95,58.5,ST
2302321,jon,78,55,67,96,74,General
2302322,joni,26,21,92,98,59.25,EWS
2302323,jony,65,78,72,98,78.25,EWS
2302324,joohi,95,99,33,99,81.5,SC
2302325,joria,55,49,66,100,67.5,ST
2302326,jorj,90,68,86,95,84.75,SC
2302327,joshna,57,24,53,96,57.5,General
2302328,josin,99,74,94,98,91.25,SC
2302329,jot,51,42,18,100,52.75,General
2302330,jotyi,42,31,75,97,61.25,ST
2302331,joy,48,91,45,96,70,General
2302332,joya,83,36,37,97,63.25,SC
2302333,joyaa,96,39,16,95,61.5,EWS
2302334,joyate,100,67,22,97,71.5,General
2302335,joycee,41,73,86,100,75,EWS
2302336,joydeep,75,74,92,99,85,ST
2302337,joyti,28,87,25,97,59.25,ST
2302338,jubaira,51,35,36,96,54.5,EWS
2302339,jubed,52,90,72,97,77.75,General
2302340,jubeda,71,42,58,97,67,ST
2302341,juber,17,51,55,95,54.5,EWS
2302342,jugal,62,70,79,97,77,ST
2302343,jugan,20,17,94,98,57.25,SC
2302344,jugani,61,23,60,95,59.75,EWS
2302345,jugender,44,19,18,100,45.25,General
2302346,juhewuddin,61,29,94,99,70.75,General
2302347,juhi,57,25,93,98,68.25,SC
2302348,julee,38,46,59,95,59.5,EWS
2302349,julekha,69,49,89,96,75.75,General
2302350,julfi,92,68,68,95,80.75,ST
2302351,julficar,83,61,60,98,75.5,SC
2302352,julfikaar,77,37,87,95,74,ST
2302353,juli,91,44,53,96,71,ST
2302354,jully,45,54,95,95,72.25,ST
2302355,jumman,97,24,29,95,61.25,EWS
2302356,jumrati,79,38,87,96,75,ST
2302357,juna,19,91,17,99,56.5,General
2302358,junaid,15,66,21,96,49.5,EWS
2302359,juneb,67,38,77,100,70.5,ST
2302360,junl,42,38,24,100,51,ST
2302361,junna,49,79,95,96,79.75,EWS
2302362,justin,42,50,68,96,64,EWS
2302363,juvel,63,50,54,100,66.75,General
2302364,jwala,35,53,46,96,57.5,SC
2302365,jya,64,18,93,98,68.25,ST
2302366,jyoti,19,27,60,99,51.25,General
2302367,jyotsana,49,31,40,100,55,SC
2302368,jyoty,57,34,73,98,65.5,SC
2302369,kaamini,25,43,43,99,52.5,ST
2302370,kaari,78,60,50,97,71.25,EWS
2302371,kaarti,32,34,30,96,48,ST
2302372,kabal,81,56,76,95,77,General
2302373,kabid,80,73,64,96,78.25,General
2302374,kabir,69,75,41,99,71,ST
2302375,kabul,98,100,27,97,80.5,SC
2302376,kachan,48,55,46,98,61.75,General
2302377,kachri,55,69,35,96,63.75,SC
2302378,kadir,38,18,57,96,52.25,ST
2302379,kadu,25,56,26,95,50.5,SC
2302380,kafia,48,79,20,98,61.25,General
2302381,kaif,33,49,92,95,67.25,General
2302382,kaifiya,42,97,88,98,81.25,EWS
2302383,kailaki,58,32,86,100,69,ST
2302384,kailash,17,15,81,96,52.25,SC
2302385,kailashi,75,24,62,97,64.5,General
2302386,kailesh,68,19,68,97,63,EWS
2302387,kaishav,52,75,61,95,70.75,SC
2302388,kajal,79,56,86,99,80,EWS
2302389,kajamuddih,42,43,41,97,55.75,General
2302390,kajar,99,68,84,100,87.75,ST
2302391,kajol,78,40,57,100,68.75,SC
2302392,kajul,71,71,57,96,73.75,EWS
2302393,kala,23,24,16,97,40,General
2302394,kalap,52,48,94,100,73.5,ST
2302395,kalashi,72,60,23,100,63.75,SC
2302396,kalavati,35,77,38,96,61.5,SC
2302397,kalawati,71,59,17,100,61.75,SC
2302398,kalayan,88,32,88,95,75.75,SC
2302399,kale,77,80,54,97,77,EWS
2302400,kaleem,34,44,98,97,68.25,ST
2302401,kaleram,85,53,30,99,66.75,SC
2302402,kali,26,42,91,96,63.75,General
2302403,kalicharan,68,19,43,99,57.25,ST
2302404,kalip,37,35,69,96,59.25,SC
2302405,kalish,61,65,58,95,69.75,SC
2302406,kalla,27,61,74,95,64.25,General
2302407,kallo,81,98,16,95,72.5,SC
2302408,kallu,88,61,61,100,77.5,ST
2302409,kalma,57,47,16,98,54.5,General
2302410,kaloo,87,28,78,96,72.25,General
2302411,kalpadma,50,54,64,100,67,SC
2302412,kalpana,56,46,83,96,70.25,General
2302413,kalpesh,68,30,70,95,65.75,SC
2302414,kalpeshwari,15,33,76,100,56,ST
2302415,kalpna,68,76,18,95,64.25,General
2302416,kalu,95,40,85,96,79,SC
2302417,kalua,68,99,52,100,79.75,EWS
2302418,kaluram,45,54,46,98,60.75,ST
2302419,kalusingh,69,65,93,96,80.75,General
2302420,kalwant,40,43,72,99,63.5,ST
2302421,kalwati,51,41,72,98,65.5,SC
2302422,kalyan,46,18,98,98,65,SC
2302423,kalyani,45,22,59,98,56,EWS
2302424,kamakshya,70,92,86,100,87,SC
2302425,kamal,33,56,27,95,52.75,ST
2302426,kamala,81,90,99,100,92.5,ST
2302427,kamaldeep,60,93,19,100,68,General
2302428,kamaljeet,67,85,22,98,68,EWS
2302429,kamalkishore,38,49,87,99,68.25,SC
2302430,kamana,74,38,20,100,58,General
2302431,kamar,19,83,41,98,60.25,EWS
2302432,kamesh,75,47,87,97,76.5,General
2302433,kamil,28,73,82,97,70,SC
2302434,kamini,79,91,81,98,87.25,EWS
2302435,kamjeet,59,76,77,95,76.75,General
2302436,kamla,40,63,54,100,64.25,EWS
2302437,kamlajeet,35,45,25,96,50.25,ST
2302438,kamlash,37,98,98,95,82,SC
2302439,kamlesh,19,53,84,96,63,General
2302440,kamleshwar,93,76,96,100,91.25,General
2302441,kamli,21,96,45,95,64.25,SC
2302442,kamna,44,63,97,99,75.75,General
2302443,kamni,40,68,43,96,61.75,EWS
2302444,kamraan,53,38,33,99,55.75,ST
2302445,kamre,33,68,50,98,62.25,General
2302446,kamreen,89,21,71,100,70.25,SC
2302447,kamruddin,89,45,84,97,78.75,General
2302448,kamrudeen,91,25,30,100,61.5,ST
2302449,kamrulnisha,89,92,28,95,76,ST
2302450,kamta,26,52,85,97,65,General
2302451,kana,39,42,88,95,66,ST
2302452,kanahiya,46,16,23,96,45.25,SC
2302453,kanak,20,91,62,100,68.25,EWS
2302454,kanchan,18,40,61,97,54,SC
2302455,kanchaniya,43,61,18,99,55.25,SC
2302456,kanchi,28,86,90,99,75.75,General
2302457,kanchn,58,58,26,95,59.25,ST
2302458,kanda,98,93,87,98,94,SC
2302459,kangana,77,85,47,99,77,General
2302460,kanhaiya,62,95,46,99,75.5,General
2302461,kanhaiyalal,64,19,43,99,56.25,General
2302462,kanhaya,81,29,75,96,70.25,EWS
2302463,kanheya,23,49,23,97,48,SC
2302464,kanhiya,79,93,88,99,89.75,SC
2302465,kanhyalal,33,17,93,97,60,SC
2302466,kanika,28,48,25,95,49,EWS
2302467,kanishakraj,58,39,50,99,61.5,ST
2302468,kanisk,55,86,69,100,77.5,EWS
2302469,kanki,65,17,63,97,60.5,SC
2302470,kanku,59,43,33,99,58.5,SC
2302471,kanok,35,45,60,97,59.25,ST
2302472,kanta,39,25,69,97,57.5,SC
2302473,kanti,29,15,21,100,41.25,ST
